order_value,item_quantity,identical_items,payment_method,failed_payment_attempts,order_hour,checkout_time_sec,address_mismatch,order_velocity,customer_tenure_days,order_risk_label
27667.42,5,5,0,1,21,592,0,8,772,1
27577.33,9,1,0,4,19,567,1,8,1062,1
776.59,3,0,0,3,12,396,0,7,1167,0
34688.08,5,4,0,3,11,190,1,1,45,1
23903.25,4,4,1,2,12,126,0,4,334,0
24286.59,1,1,1,2,15,23,0,7,1049,1
766.55,5,1,1,0,6,46,1,7,8,1
22244.67,3,1,1,1,16,101,0,6,1294,0
36987.18,6,3,0,3,13,91,0,3,620,1
37909.90,9,0,0,1,14,31,0,1,575,0
15065.75,8,3,1,0,12,427,0,2,128,1
25682.26,1,0,1,4,16,403,1,8,881,1
13463.19,3,1,0,2,17,474,0,2,804,0
9573.23,5,2,1,0,1,216,0,2,1248,0
29632.96,6,1,1,2,13,106,0,8,153,1
8040.29,9,5,0,0,16,290,0,6,1370,0
34219.43,5,0,1,4,11,474,0,6,1030,1
1910.79,1,1,1,4,9,411,0,5,347,0
21505.98,1,0,0,4,4,29,0,6,796,0
35887.42,3,0,0,0,2,147,1,6,448,1
17964.08,9,7,0,0,23,318,0,3,1441,0
8022.92,10,4,1,1,17,396,1,5,1499,1
12926.60,2,1,1,3,3,20,1,8,259,1
24525.62,4,1,1,1,14,169,1,5,1229,0
38390.75,2,1,1,0,3,215,0,3,1026,0
27685.44,9,9,1,2,9,498,1,6,554,1
24170.91,6,6,0,0,20,164,1,1,1133,1
29589.98,6,1,0,4,1,89,1,4,656,1
7164.60,2,1,1,4,0,89,1,8,752,1
14277.91,6,1,0,1,21,210,0,1,1455,0
19068.04,8,4,0,1,0,187,1,3,260,0
7889.52,3,3,1,4,21,62,0,7,914,0
622.47,4,4,0,1,18,206,0,1,549,0
9242.07,2,1,0,3,4,186,0,4,806,0
6544.16,8,1,0,3,14,345,1,4,799,0
8855.28,3,1,1,4,1,129,0,5,1464,0
9587.91,8,5,1,3,2,62,0,2,121,1
7391.91,2,1,1,1,19,183,0,2,945,0
8915.52,7,3,0,2,19,552,1,2,1178,0
17921.46,9,3,1,0,8,546,1,2,499,1
12844.62,3,3,1,2,4,367,1,1,1047,0
39138.64,5,5,0,3,18,280,1,5,1426,1
20399.78,7,5,0,3,8,303,0,3,536,0
29909.15,2,0,0,4,4,105,0,6,206,1
37973.72,10,3,1,3,10,23,1,4,1453,1
18214.61,10,9,0,0,5,110,1,6,1412,1
16807.82,7,7,1,1,5,520,0,7,1113,1
37219.07,5,4,1,0,16,191,0,6,118,1
350.92,4,0,0,4,3,140,0,2,1202,0
15048.39,1,0,0,2,8,322,0,8,43,0
13303.67,7,5,0,3,20,533,1,4,1042,0
977.02,4,4,0,2,23,389,0,1,207,0
24036.04,1,1,1,1,8,373,1,4,1318,0
24622.98,6,3,1,4,3,390,0,1,134,1
27559.98,4,4,0,1,7,497,0,1,406,0
37343.17,4,4,1,4,8,151,0,7,1477,1
33842.18,10,3,0,0,16,607,1,7,1423,1
4972.30,9,4,1,3,23,110,0,4,1015,0
6000.52,8,3,1,0,19,215,0,2,88,0
11030.34,10,0,0,2,14,291,1,3,712,0
21537.01,9,0,1,3,11,368,0,7,239,1
26909.14,7,2,0,0,1,497,1,5,1487,1
22266.79,7,6,1,4,14,218,1,4,90,1
15172.17,9,1,0,4,23,69,0,8,1456,0
12285.93,3,3,1,1,17,40,1,6,34,0
4705.25,8,4,0,1,23,464,1,2,225,0
17748.58,6,0,0,1,12,413,0,7,742,0
33142.37,2,2,1,0,20,333,1,2,567,1
8903.84,9,9,1,3,12,15,1,6,877,1
25949.01,2,1,0,0,4,214,0,4,580,0
29828.73,9,5,1,3,3,496,0,5,953,1
885.12,2,0,1,2,8,237,1,1,1264,0
28608.09,10,5,1,3,8,232,1,4,901,1
19462.45,4,2,0,4,22,238,1,7,1024,0
3219.03,8,1,0,4,2,478,0,4,820,0
9442.43,10,3,1,1,11,590,1,7,490,0
16961.05,4,3,0,2,4,469,0,2,1096,0
23042.06,4,2,1,4,8,434,1,3,63,1
18752.88,9,4,0,1,9,346,1,5,1177,0
21221.21,7,2,0,0,1,374,1,8,872,0
21570.97,8,8,0,0,4,64,0,1,1395,0
17853.67,4,0,1,4,21,74,0,2,454,0
21532.74,10,4,1,0,10,171,0,3,1299,1
1730.97,6,2,1,2,2,502,1,3,508,0
17097.45,6,6,0,1,6,23,1,8,27,1
3808.87,8,7,1,0,13,445,0,6,1022,0
31827.97,6,4,0,4,7,496,0,5,598,0
36509.36,4,1,0,0,8,120,1,4,857,0
7732.20,8,3,0,0,4,451,0,5,610,1
32137.96,4,0,1,2,2,369,1,8,1204,1
29166.60,1,0,1,3,16,87,1,6,575,1
35260.32,1,0,1,4,2,373,0,2,1243,1
2143.34,2,2,0,3,5,562,0,8,1321,0
37922.45,4,3,0,3,21,48,0,4,598,1
5460.06,5,2,0,2,21,188,1,3,1431,0
546.52,7,2,1,4,23,554,0,3,406,0
15043.24,10,7,0,2,2,262,0,6,1423,0
19153.41,5,5,0,0,16,431,1,2,1365,0
21095.00,7,7,0,0,22,67,1,4,1415,0
40126.81,9,1,1,1,6,237,0,7,212,1
34281.26,9,9,1,2,15,354,0,4,141,0
33506.92,1,1,1,0,3,362,1,6,1179,1
35094.01,3,1,1,4,5,494,1,2,186,0
14478.39,3,2,1,3,13,50,1,4,92,0
27136.04,1,1,1,1,3,92,1,1,904,1
5100.96,3,3,1,0,12,216,1,7,1289,0
7631.34,5,0,0,0,3,163,0,8,1115,0
9506.82,1,0,1,4,4,404,0,1,206,0
21231.83,5,2,1,0,3,438,1,6,1500,1
1749.31,9,0,1,3,21,183,0,3,1431,0
9135.98,7,1,0,4,16,59,1,1,781,0
1350.57,7,0,1,0,14,426,0,5,617,0
4896.03,10,8,1,4,3,332,1,1,496,1
33949.17,5,5,1,2,0,580,0,5,568,1
19580.66,3,1,1,1,22,396,0,6,1421,0
31249.84,8,4,0,4,7,227,1,7,383,1
4648.75,1,0,1,2,3,407,0,7,711,0
11938.79,7,4,0,2,13,72,1,2,1117,0
25519.04,10,0,0,2,16,525,1,4,743,0
33914.66,6,2,1,1,22,483,1,1,224,0
4093.52,6,0,1,0,14,42,0,8,749,0
8063.57,8,4,0,3,6,297,0,5,858,1
11240.65,10,10,1,3,23,298,1,5,550,1
4679.36,2,0,0,2,22,294,0,1,1097,0
29299.81,1,1,0,3,18,418,1,7,72,0
18969.30,2,0,1,1,0,389,1,2,210,0
28894.88,4,3,1,2,15,100,1,3,182,1
30107.21,7,1,1,3,16,37,0,5,934,0
35063.03,6,1,0,2,12,234,0,3,930,0
3352.55,10,1,0,2,21,184,1,6,950,0
38197.44,2,2,1,1,10,580,1,6,1236,1
10541.14,6,1,0,2,17,320,0,5,115,0
26020.21,10,3,0,2,20,219,0,4,1375,0
11151.88,4,1,1,0,23,92,0,8,413,0
3605.92,3,0,0,2,14,330,0,7,1298,0
16642.49,8,1,0,1,21,152,1,6,593,0
25435.71,9,0,0,4,23,529,1,1,1385,1
9557.68,3,1,1,3,16,383,1,7,1473,1
14281.32,5,2,0,4,12,357,1,7,990,0
19243.28,6,2,1,4,16,408,1,5,478,1
33047.76,3,0,0,0,8,461,0,3,263,0
2074.77,5,0,1,4,12,519,1,1,739,1
2765.86,9,3,0,1,9,248,1,4,1374,0
4853.56,1,0,0,4,8,114,0,1,582,0
25949.41,3,0,1,1,23,85,0,1,625,0
29661.76,9,4,0,2,19,375,1,6,303,1
20470.83,5,1,1,4,9,163,1,5,657,1
38826.13,9,7,1,1,23,81,1,5,777,1
15893.91,4,3,1,4,3,100,0,1,536,0
22346.04,8,5,0,1,18,182,0,5,551,1
28616.11,1,1,0,4,11,401,0,2,221,0
23602.47,1,1,1,1,20,419,1,8,327,0
38024.26,7,7,1,2,10,514,1,8,407,1
13981.91,5,0,0,4,1,349,1,6,1470,1
34797.37,4,3,1,1,6,91,0,2,1231,0
24500.13,5,2,1,4,12,136,0,8,976,1
14427.24,5,1,0,0,15,226,1,7,982,0
31112.61,2,1,1,4,16,274,0,5,1091,0
5188.98,2,2,1,0,6,512,0,8,1183,0
13061.38,8,3,1,0,13,465,1,7,411,0
33032.64,5,3,0,1,8,218,0,6,53,1
3522.25,6,1,0,0,6,111,1,8,983,0
4804.17,7,5,1,0,0,79,0,1,1253,1
19613.25,8,7,0,0,16,275,1,5,970,0
5449.15,9,5,0,3,6,483,0,6,932,0
17837.54,4,4,1,1,13,590,0,2,284,0
26595.20,1,1,1,2,22,231,1,6,224,0
482.28,6,5,0,3,17,413,1,5,1375,1
34066.50,10,4,1,0,16,35,1,8,595,1
17194.04,5,2,0,2,1,18,1,1,680,0
22055.20,10,2,1,3,0,46,0,4,396,1
16976.31,2,0,0,1,17,231,0,5,895,0
1768.12,5,0,0,0,4,430,1,6,958,1
40156.45,7,7,0,1,0,136,1,7,451,1
20436.60,2,0,1,4,7,459,0,2,1050,0
27886.19,9,4,1,2,14,174,0,5,1401,1
1394.54,8,2,0,4,8,474,0,6,927,0
27249.25,6,1,1,0,4,387,1,5,789,1
28264.08,1,0,0,0,3,529,0,2,1175,0
26279.51,7,5,0,2,2,496,0,4,791,0
28365.41,7,1,1,1,5,319,0,7,1193,1
14375.55,4,1,1,4,0,65,1,3,753,1
39736.80,3,2,0,4,23,381,0,7,1249,1
17259.72,10,8,0,4,21,542,1,4,1360,1
12268.94,10,5,1,3,5,290,0,6,500,1
24657.59,4,3,0,3,6,542,0,1,749,1
23154.86,1,0,1,1,22,520,1,8,907,1
20905.24,1,0,0,4,11,599,1,7,124,0
29406.38,4,1,1,4,21,227,0,1,938,1
39045.91,6,1,0,4,11,83,0,2,767,0
2242.10,9,7,1,0,7,511,1,6,427,0
30522.37,10,6,0,1,8,356,1,6,682,1
30449.50,2,2,0,1,22,435,0,1,750,0
19252.46,5,0,1,4,12,355,0,2,423,0
22942.43,2,0,0,3,9,459,0,7,1499,1
33799.39,1,1,1,0,6,451,1,3,382,0
10457.42,2,0,1,1,15,418,1,5,391,0
32836.81,4,4,0,4,9,138,1,2,905,1
30235.81,7,7,0,3,19,410,0,7,1168,0
35250.33,3,3,1,4,20,281,1,4,1396,1
32089.64,2,1,0,2,17,329,1,8,115,0
39464.25,5,4,0,0,17,128,1,2,672,1
3354.18,9,7,0,3,14,509,1,5,1209,1
24263.18,5,3,1,4,3,259,1,4,1301,1
22074.14,4,1,1,1,8,400,1,5,935,0
15675.45,8,0,0,1,16,471,0,6,408,0
1156.46,6,2,1,0,3,39,1,2,1309,0
37458.29,3,0,0,3,23,548,1,8,840,1
10941.29,1,1,0,0,20,571,1,7,819,0
28554.88,9,9,0,0,3,570,0,4,153,0
20071.98,1,0,1,0,16,514,1,6,1417,1
24654.04,7,1,0,4,18,73,0,4,1133,1
24734.55,6,1,1,0,8,189,0,8,1245,1
2071.92,4,2,0,0,3,307,0,1,959,0
1526.07,7,4,0,4,19,536,1,3,919,1
36705.27,5,2,0,0,15,101,1,6,306,0
30742.12,5,5,1,4,23,194,1,1,1395,1
3240.08,5,5,1,3,1,121,1,2,249,1
37611.18,6,6,0,1,1,542,1,4,279,1
34224.20,9,9,1,2,0,346,1,6,58,1
32128.35,5,1,1,2,0,154,0,7,41,1
33863.51,6,3,1,2,16,442,0,1,867,1
4546.23,10,3,0,2,0,462,1,3,1362,1
32996.04,1,0,1,3,5,509,1,2,261,0
36441.52,3,2,0,1,23,541,0,5,1375,0
23657.56,1,0,0,4,8,88,0,2,393,0
3820.80,2,0,0,2,8,495,0,4,709,0
29250.08,8,3,0,3,14,36,0,6,601,1
9711.14,1,0,0,3,16,75,0,8,1462,0
37513.64,8,4,1,3,13,342,1,2,1110,1
5021.62,5,5,0,2,22,108,0,6,53,1
12315.38,10,5,0,1,17,578,0,1,1049,0
15333.42,6,1,1,0,0,121,0,1,577,0
7073.21,10,6,0,3,4,350,0,5,350,0
28874.73,6,5,1,0,11,58,1,7,210,1
30689.75,9,7,0,2,3,187,1,7,41,1
6794.75,6,1,0,4,3,253,0,8,192,1
32304.97,7,0,0,4,13,134,0,3,945,0
13626.33,9,5,0,4,8,149,1,2,362,1
3912.71,7,6,0,2,21,338,0,1,600,0
13254.76,4,4,0,1,0,491,1,2,572,0
38349.43,4,1,0,4,21,414,0,6,759,0
5901.65,4,0,0,1,2,90,0,3,852,0
18828.38,2,1,0,1,0,147,0,7,1492,0
22048.97,8,3,0,2,16,455,1,1,527,1
31890.55,8,6,1,3,4,308,1,5,437,1
39086.02,1,1,0,1,8,159,1,5,430,0
30223.19,2,0,1,0,13,522,1,8,1171,1
9161.08,9,7,1,1,19,389,0,7,407,1
7765.30,1,0,1,1,8,510,1,4,1203,0
15347.79,1,1,0,1,11,392,1,5,898,0
26340.16,5,1,0,2,11,74,0,2,138,0
32416.87,2,1,1,4,9,20,0,2,597,1
2985.68,2,0,0,0,7,140,0,4,160,0
12119.66,6,6,0,4,16,386,1,2,1121,1
10796.69,10,5,0,1,18,429,0,2,1472,0
3475.62,2,1,0,0,9,290,0,2,343,0
39060.80,6,5,0,1,18,25,0,3,791,1
30370.55,4,2,0,3,20,590,1,1,1264,1
1810.86,5,3,0,1,4,460,0,3,12,0
34789.36,10,6,1,2,18,303,0,1,839,1
6274.43,1,0,1,0,4,91,0,3,605,0
13740.85,5,5,0,3,19,573,0,1,249,0
4122.01,2,1,1,1,22,444,1,2,429,0
19109.04,1,1,1,2,22,430,1,4,1073,0
9198.31,10,10,0,4,3,351,0,5,277,1
21743.62,2,0,0,3,1,351,1,7,892,1
27554.54,9,6,1,4,19,371,0,5,1459,1
36788.61,2,1,0,3,21,14,0,8,1394,1
1384.94,1,1,0,2,6,582,0,5,561,0
28228.32,10,9,1,1,2,505,1,4,168,1
36744.82,9,0,0,4,10,341,0,6,790,0
29453.07,10,0,1,1,23,568,1,3,767,1
20842.72,10,4,0,3,1,17,0,5,464,1
39583.91,9,9,0,1,17,454,0,3,1002,0
21256.57,3,0,0,1,21,235,1,1,894,0
21649.05,7,5,1,1,4,330,1,2,908,1
37978.19,7,7,1,1,20,519,0,1,91,0
18759.81,2,1,0,2,0,436,0,5,1487,0
6307.69,7,2,1,2,13,592,1,2,590,0
7406.36,9,3,1,3,21,600,0,5,956,1
13390.28,3,3,0,0,8,553,0,6,49,0
33999.77,8,8,0,3,8,290,0,3,152,0
19353.66,8,1,0,3,1,387,1,8,1280,1
14043.52,2,0,0,2,1,357,1,7,172,0
12358.88,6,6,0,0,11,134,1,6,458,0
11222.83,6,2,1,4,17,124,1,2,831,0
19056.63,6,3,0,2,18,480,1,5,402,0
718.54,9,2,1,1,0,511,1,6,219,1
29085.12,5,5,0,3,14,488,1,2,1146,1
38318.66,6,0,0,4,12,222,0,5,1354,1
6981.76,3,1,0,3,14,415,1,7,551,1
7895.25,1,1,1,4,9,389,0,1,908,0
4660.94,2,0,0,1,18,410,0,8,476,0
33119.63,8,1,0,4,22,323,0,7,924,1
21242.42,8,2,1,3,17,99,1,2,1167,1
2480.22,10,6,0,2,23,362,0,8,1404,0
38774.58,8,4,1,4,0,224,1,5,475,1
16595.55,4,4,1,4,12,123,0,8,131,0
13198.26,4,2,0,4,11,32,1,6,458,1
14790.52,7,5,1,0,7,159,0,5,1180,1
35874.82,2,2,0,4,6,343,1,8,1004,0
23996.72,6,3,1,0,21,334,1,1,9,1
13934.63,1,1,0,0,11,567,0,6,1468,0
36188.22,6,0,1,0,4,439,1,2,799,1
11034.02,2,1,1,3,11,545,1,5,1466,0
13048.54,1,0,0,0,22,219,1,4,404,0
7342.78,6,2,1,4,19,161,0,4,357,0
17075.93,10,4,1,2,6,295,0,3,403,0
8475.45,9,0,1,1,19,171,1,1,1443,1
15729.10,9,4,1,0,15,298,0,7,353,0
28770.04,9,4,1,1,19,442,0,2,669,0
7892.91,5,3,1,4,4,344,1,8,315,1
17929.56,4,2,1,2,23,212,0,5,613,0
15959.57,2,2,0,4,0,452,1,7,491,0
8430.60,1,0,0,2,13,427,1,4,534,0
8679.06,8,4,1,0,13,546,1,6,497,1
29319.09,8,6,0,2,15,267,1,8,1039,1
39388.80,1,0,1,3,18,606,1,5,531,1
27808.02,7,5,0,1,3,249,0,4,1393,1
31717.26,2,2,1,1,0,426,1,6,1037,1
7240.21,5,1,1,0,20,28,0,2,519,0
8440.99,2,1,1,0,15,200,0,2,1321,0
13166.01,1,1,1,3,8,221,1,6,1247,0
37604.10,2,2,1,3,22,603,0,5,193,1
27566.07,10,6,0,0,16,524,0,8,536,1
24056.66,9,1,1,1,10,446,1,5,1021,0
33948.87,2,2,0,0,9,524,0,1,891,0
33748.63,7,6,1,1,23,120,0,3,575,1
8251.63,3,3,1,3,13,342,1,4,363,1
38837.08,3,2,1,0,19,378,0,2,166,0
18058.60,6,3,1,3,4,248,0,1,903,0
9048.37,6,0,0,2,10,259,1,1,7,1
32479.22,3,3,1,1,10,451,0,5,701,1
23167.97,9,8,1,3,16,63,1,4,1424,1
16081.99,4,0,1,4,7,367,1,3,576,0
39310.02,3,2,1,1,8,578,1,4,937,0
28624.31,10,7,1,0,17,67,1,2,435,1
40029.33,7,6,1,2,19,457,0,6,584,0
19577.47,10,4,1,3,0,170,0,6,917,1
29412.19,8,4,1,3,9,427,0,7,348,1
15346.55,8,5,1,4,4,17,0,3,1499,0
23391.73,1,0,0,1,1,59,1,5,479,1
2134.01,6,1,1,4,23,331,1,6,69,1
12652.58,1,1,1,4,2,339,0,7,1448,0
16565.61,8,4,1,2,4,279,0,4,1322,0
34909.72,6,1,0,1,16,216,1,1,1080,0
21234.48,3,2,0,3,22,461,0,7,940,1
34183.82,5,0,0,3,17,254,0,2,1046,0
30691.08,5,0,0,0,7,600,0,2,1395,0
37735.20,5,1,1,1,14,180,0,5,1411,1
25834.30,1,1,0,2,13,184,0,7,1308,0
27576.01,3,1,1,3,20,517,1,7,353,1
15290.91,1,0,0,3,18,433,1,3,1129,0
24444.49,4,0,1,1,2,207,0,5,1044,0
23623.46,10,9,0,3,18,159,1,1,785,1
3793.21,7,4,0,2,18,434,0,2,271,0
24032.89,2,2,0,0,14,545,0,4,1309,0
16681.03,1,0,1,3,12,315,1,7,229,0
23513.43,8,6,0,3,23,143,1,5,867,1
14261.09,9,3,0,2,17,146,0,4,1262,0
38524.53,8,5,0,4,20,447,0,4,325,0
3383.46,9,2,0,1,7,200,1,7,1081,0
36938.74,8,5,0,1,22,88,0,3,1263,0
22958.06,4,0,0,4,2,442,0,3,1031,0
33500.75,9,0,1,3,15,492,0,5,666,1
26827.63,8,4,0,4,18,512,0,6,635,1
18841.44,2,1,1,4,3,46,0,1,45,0
39001.39,10,4,0,4,4,173,0,2,128,1
29026.02,10,2,1,2,8,461,1,7,152,1
32539.53,2,0,0,0,1,156,0,5,684,0
21014.99,4,2,0,4,23,80,1,3,1109,0
13201.27,4,3,0,2,20,297,1,2,966,0
29513.21,6,3,0,0,4,146,1,8,679,1
14205.80,3,3,1,1,1,447,1,3,275,0
12331.67,1,1,0,1,21,529,1,8,781,0
33810.52,6,6,0,3,7,67,1,3,1431,1
11554.25,4,2,1,1,18,495,1,8,849,0
28006.97,6,0,1,3,9,422,1,1,2,1
2250.29,1,0,0,2,19,437,0,5,1283,0
3737.53,6,4,0,4,12,546,1,2,969,1
32019.39,4,0,1,2,17,382,0,3,1395,0
35838.46,8,3,0,0,4,472,1,8,81,1
11626.02,9,1,1,0,11,325,0,6,90,0
11684.48,3,2,1,2,18,476,0,7,1170,0
12277.75,8,0,1,0,3,87,1,2,385,0
22705.96,10,10,0,0,2,308,1,1,1024,1
15397.02,10,7,1,3,14,403,1,6,1110,1
6282.65,9,7,1,2,12,290,1,6,576,1
30758.95,7,7,1,1,8,10,0,7,24,1
21538.24,7,3,0,1,23,113,1,5,602,1
20832.39,7,6,1,4,0,229,1,8,1248,1
11669.64,3,3,1,3,20,370,0,4,1059,0
17555.65,6,0,0,2,11,333,0,6,1025,0
27601.78,8,4,0,3,13,424,0,3,1331,1
12919.63,3,2,0,1,3,484,0,5,1168,0
18153.46,4,3,1,1,16,203,1,4,1452,0
9001.55,5,2,1,0,8,34,1,2,674,0
39133.94,3,0,1,1,22,541,0,3,1472,0
5001.01,6,6,0,1,20,264,1,8,1266,0
14343.66,8,1,0,0,4,43,1,5,93,0
1317.99,5,5,1,1,23,205,1,8,272,0
13464.01,7,5,1,1,1,301,0,6,460,1
21350.09,4,4,1,3,19,284,1,1,1007,0
1469.12,8,8,0,4,6,269,1,5,638,1
3671.23,8,5,0,3,10,273,1,7,987,0
24200.36,10,3,1,1,23,113,1,2,964,1
11367.96,5,1,0,2,20,464,1,3,1408,0
8817.36,6,5,0,2,22,474,0,2,332,0
18184.11,8,3,0,3,0,446,1,8,661,1
15448.15,2,2,0,2,2,207,0,2,715,0
6210.10,3,1,1,3,16,393,1,3,326,0
2751.48,3,3,1,4,7,148,0,6,1142,0
34332.65,1,0,1,3,6,14,0,1,1222,0
26222.00,4,4,1,4,13,145,0,8,358,1
8570.74,9,0,1,2,17,471,0,5,1156,0
29564.79,8,3,1,1,10,28,0,1,1298,1
13390.02,9,6,1,4,17,19,0,4,784,0
16945.95,5,0,1,3,7,96,1,3,426,0
4510.36,2,1,1,3,6,517,0,4,79,0
31011.46,1,1,1,1,0,218,0,5,1305,1
12866.58,8,2,0,0,16,386,0,8,1495,0
10768.10,2,1,1,4,9,293,1,8,1003,0
11038.81,4,2,1,1,18,233,1,2,2,0
30252.85,8,1,1,4,10,266,0,5,148,1
6609.67,6,3,0,3,12,460,0,7,861,0
9135.40,9,7,1,1,14,266,0,7,966,0
6881.13,10,3,0,0,10,341,1,5,392,1
8096.27,3,0,0,4,15,168,1,1,384,0
13750.18,9,8,1,1,20,526,0,8,250,0
24451.40,1,0,0,1,9,435,0,4,698,0
27117.07,7,7,0,0,22,21,0,8,864,1
13325.82,10,1,0,2,15,132,1,7,383,0
38882.75,6,3,1,4,7,512,0,7,1019,1
554.01,10,5,1,1,0,106,1,8,389,1
16309.64,10,1,1,2,1,115,0,4,382,1
4811.41,5,2,1,2,8,58,1,5,949,0
14126.34,5,5,1,3,10,342,1,6,935,1
20858.25,10,7,1,1,14,211,1,3,184,1
28042.99,7,3,1,1,16,76,1,6,958,1
25626.33,10,7,1,3,8,33,1,6,577,1
5880.61,3,2,1,2,14,589,0,3,307,0
2789.61,6,4,0,4,16,53,1,4,1088,0
17755.33,10,6,1,1,1,354,0,2,1495,1
21347.30,9,6,0,0,19,600,0,2,271,1
26702.03,9,7,0,0,17,427,0,4,563,1
11249.31,5,5,1,3,22,205,1,8,169,1
38381.93,7,6,1,2,13,385,1,3,1436,1
14124.45,8,3,1,2,7,465,0,1,837,0
36660.52,7,5,1,2,17,532,1,7,1231,1
31247.44,3,1,0,2,0,437,0,7,307,0
12605.79,1,1,0,4,0,174,0,4,1071,0
8987.37,9,4,0,3,17,593,1,1,770,0
35962.23,3,0,1,4,7,547,1,4,95,1
39959.73,1,0,1,2,16,31,0,1,36,0
23601.35,5,1,1,4,21,571,1,6,100,1
9273.03,5,3,0,1,20,581,1,3,1292,0
30945.44,4,3,0,2,9,254,0,5,1146,0
15004.05,3,3,0,0,15,476,1,6,823,0
24018.26,4,1,1,0,19,373,1,3,24,0
4619.38,9,0,0,1,10,555,0,1,216,0
30376.72,9,6,1,0,18,388,1,1,761,0
15587.67,5,5,1,1,13,311,1,1,940,1
23782.97,6,0,1,4,5,285,1,1,784,0
14373.27,3,0,0,2,9,241,0,1,678,0
40166.76,8,5,1,0,5,241,0,8,388,1
10841.83,10,8,1,0,0,30,1,4,1275,0
34984.31,6,5,1,0,22,214,1,1,760,1
10176.51,7,2,0,0,22,506,0,7,167,0
32522.46,3,3,0,2,5,398,1,2,737,0
7887.09,5,5,0,3,1,473,1,1,410,1
15367.17,4,1,1,3,13,380,0,7,679,0
24213.46,5,5,0,2,9,529,1,6,266,1
7754.48,4,4,0,4,19,467,0,3,931,0
35232.39,2,0,1,0,0,538,0,1,783,1
32737.37,2,2,1,2,11,202,0,3,1346,0
24205.16,5,0,0,4,5,99,0,6,662,1
14748.19,5,0,1,2,5,97,1,5,1132,0
5918.80,1,0,1,2,10,590,0,3,68,0
22814.57,10,7,0,0,15,189,0,8,179,1
26716.68,9,9,1,0,21,230,1,3,790,1
26906.17,4,1,1,0,23,360,1,6,1345,1
32307.15,1,0,0,4,3,263,0,3,522,0
15285.92,9,2,1,4,10,355,0,4,692,0
14021.81,4,3,0,1,10,273,1,7,717,0
13414.52,4,3,0,0,22,102,0,2,908,0
34128.53,1,0,0,0,12,270,1,1,108,0
4198.18,6,2,0,0,12,542,0,5,751,0
24803.97,2,1,0,1,21,269,1,8,742,1
4362.59,3,1,1,0,22,148,0,8,632,0
27939.98,4,1,1,3,16,252,0,3,1237,0
7819.70,6,2,1,3,7,245,1,1,37,0
29918.27,4,2,0,3,9,355,0,7,521,0
36016.42,9,6,1,3,19,45,0,7,120,1
11915.91,6,6,1,3,9,531,0,5,974,1
19237.43,3,1,1,2,14,460,1,1,636,0
39221.41,3,2,1,3,2,517,1,3,1184,1
20698.27,10,5,1,0,2,313,1,3,23,1
22212.35,10,10,0,2,21,578,0,4,1138,0
6932.59,10,2,1,0,6,213,1,8,1333,0
31998.11,5,0,1,1,17,43,0,4,296,0
23755.10,10,9,0,3,19,116,1,5,1219,1
5267.32,2,2,1,2,6,438,1,6,102,1
32713.30,2,1,1,4,8,470,1,1,587,0
1253.68,2,0,1,2,22,371,0,3,79,0
18774.23,8,8,1,4,11,296,0,5,233,1
3763.28,4,2,0,0,7,120,1,2,1036,0
37410.27,10,2,1,0,17,12,1,1,1430,1
5033.02,3,0,1,3,19,34,0,5,83,1
6758.52,3,3,1,1,12,431,1,2,847,0
5481.23,1,1,0,2,20,321,1,6,410,0
35654.55,9,3,1,1,10,249,1,2,1428,1
543.33,7,1,0,4,6,543,0,4,829,0
35707.97,5,2,0,3,12,115,1,5,937,1
35520.48,2,0,0,1,9,592,1,8,947,0
39275.66,2,2,0,4,12,513,1,2,242,1
1186.93,5,2,0,3,4,369,0,4,305,0
25029.78,4,2,1,2,2,518,1,3,1047,1
27396.79,3,1,1,4,1,586,1,7,1339,1
17998.56,4,1,1,1,21,384,0,4,650,0
18808.10,7,2,0,0,16,494,1,5,368,0
16937.13,5,3,0,4,20,435,0,4,761,0
36382.53,7,0,1,2,12,560,0,2,868,0
10748.76,10,6,1,0,9,401,1,1,436,0
8666.63,9,9,0,0,22,456,1,7,977,1
21172.26,9,6,0,3,8,607,1,3,1082,1
38419.02,10,5,0,3,6,139,0,2,62,1
8650.47,7,5,0,2,10,263,0,2,1462,0
36397.63,6,4,0,2,11,545,1,1,282,1
11991.53,1,1,1,0,19,354,1,2,1163,0
15746.19,3,3,1,1,6,266,0,7,684,0
3814.90,8,1,0,2,8,205,1,7,588,1
27438.27,9,3,0,1,18,18,0,4,1240,1
7894.55,6,4,0,2,1,362,0,4,737,0
12128.10,1,1,1,4,6,427,1,6,1033,1
32930.63,2,0,1,4,23,591,0,6,1034,0
25521.98,7,7,0,3,11,307,1,8,1001,1
23016.22,6,4,0,4,0,341,1,3,941,1
29900.43,9,5,0,0,16,575,0,2,1128,0
10604.88,5,4,0,3,22,25,0,4,1073,1
39905.93,3,1,0,4,14,251,0,4,1479,0
19294.43,9,9,0,1,6,181,1,4,1222,0
4548.83,4,2,0,2,22,146,0,4,1295,0
14267.72,7,1,1,4,11,125,0,1,429,0
8622.37,8,2,1,2,8,228,0,3,189,0
690.04,9,8,1,3,2,52,0,2,692,1
5556.23,10,2,1,2,18,495,0,2,957,0
29824.62,10,9,1,4,2,335,0,3,225,1
2014.01,1,0,0,0,2,275,0,2,1142,0
22515.88,7,7,0,3,14,144,1,8,410,1
