device_age_days,device_type,accounts_per_device,emulator_detected,rooted_or_jailbroken,vpn_used,ip_changes_24h,geo_distance_km,login_frequency,failed_login_attempts,device_risk_label
921,1,1,0,0,0,1,1481,7,0,0
739,0,5,0,0,1,2,2714,23,5,1
472,1,2,0,0,1,1,2065,41,5,0
1070,0,5,0,0,1,2,2730,32,0,1
190,2,0,0,0,0,2,2988,20,1,0
721,0,0,1,0,0,6,136,42,4,1
1169,0,0,0,0,0,1,553,31,2,0
1177,0,4,0,0,0,1,1072,5,4,0
807,1,2,0,0,0,0,1283,39,7,0
918,2,2,0,0,0,1,2122,30,3,0
27,2,1,0,0,0,2,1402,34,0,0
670,0,1,0,0,0,6,1276,11,6,0
391,1,2,0,0,0,4,113,48,2,0
1182,1,5,0,0,0,8,2793,42,6,1
1227,1,1,0,0,0,6,124,40,2,0
952,2,0,0,0,1,0,1803,21,7,0
129,0,3,0,0,1,0,2684,31,0,0
225,1,2,0,0,0,7,1828,41,4,0
176,2,3,0,0,1,3,545,43,1,0
1179,0,4,0,1,0,3,2389,44,6,0
1476,0,1,0,0,0,7,610,18,2,0
579,1,0,0,0,1,8,2558,9,6,0
634,2,5,0,0,0,8,1835,17,5,1
264,1,2,0,0,0,8,512,45,4,0
987,1,3,0,0,0,1,1818,30,6,1
1318,2,4,0,0,0,6,228,3,2,0
154,1,2,0,0,1,7,1871,15,1,0
623,1,0,0,0,1,2,1703,15,7,0
1135,0,1,0,0,0,6,671,11,5,0
1391,0,4,0,0,0,7,1931,1,6,1
1455,2,3,0,0,0,9,1400,23,4,0
197,0,5,0,0,1,1,1391,11,7,1
988,0,5,0,0,0,5,2276,14,5,0
436,0,2,0,0,1,2,85,6,7,0
892,1,4,0,0,0,1,2208,34,7,1
1323,2,3,0,0,1,2,873,20,4,0
713,0,1,0,0,1,1,743,23,4,0
849,1,0,0,0,0,1,2674,18,3,0
1150,1,1,0,0,1,1,1080,3,5,0
1051,0,3,0,0,0,6,2197,47,4,1
1278,1,0,0,0,0,2,480,20,3,0
394,1,1,1,0,0,1,2603,28,5,0
254,2,3,0,0,0,9,2662,37,2,0
376,0,2,0,0,1,6,2385,28,7,1
1320,2,4,0,0,0,8,1818,13,4,0
1055,0,4,0,0,0,6,492,25,1,0
555,2,5,0,0,0,9,875,16,7,1
112,1,4,0,0,0,9,189,43,4,1
848,1,0,1,0,0,1,2685,13,2,0
75,2,3,0,0,0,3,6,32,1,0
1307,2,4,0,0,1,4,707,3,0,1
334,1,0,0,0,0,0,877,1,2,0
1489,0,5,0,0,0,1,2075,42,6,1
598,0,2,0,0,0,3,16,28,4,0
1193,1,1,0,0,1,2,2832,42,6,0
395,1,4,0,0,0,0,912,21,5,1
297,2,2,0,1,0,2,2803,14,4,0
1440,1,1,0,0,0,1,2617,3,6,0
151,1,5,1,0,0,5,953,10,7,1
954,2,1,0,0,1,2,1371,33,5,1
53,1,1,0,0,0,5,1626,8,1,0
1414,0,5,0,0,0,0,164,29,5,0
860,0,5,0,0,1,0,1042,49,0,1
1474,1,5,0,0,0,6,2726,31,6,1
836,1,3,0,0,0,3,1436,1,2,0
972,0,2,0,0,1,7,1144,32,7,1
1254,1,2,0,0,0,8,2526,6,6,0
732,2,2,0,0,1,1,2124,40,5,1
956,1,4,0,0,1,7,2505,21,7,1
1218,2,0,0,0,0,4,2291,48,2,0
1434,1,0,0,0,1,2,2982,1,5,1
934,1,4,0,0,0,3,2494,22,1,0
63,1,2,0,0,0,7,1438,40,2,0
807,1,1,0,0,0,3,1017,39,3,0
862,0,4,0,0,0,0,1119,40,2,0
305,0,1,0,0,0,6,519,20,2,0
957,0,3,0,0,1,4,1840,8,5,0
958,0,5,0,0,0,8,2926,21,3,0
1336,0,4,0,0,0,2,2942,47,3,0
757,2,3,0,0,0,3,522,31,6,1
1381,2,3,0,0,0,7,662,18,0,0
1095,1,5,0,0,0,6,713,31,4,0
1253,2,5,0,0,0,3,1388,26,5,0
494,0,4,0,0,0,7,1210,28,7,0
1189,0,2,0,0,0,3,1640,10,0,0
1423,2,5,0,1,0,9,2255,4,5,1
1286,2,5,0,1,1,5,2363,37,3,1
140,1,4,0,1,1,7,2477,16,4,1
1348,1,1,0,0,0,5,1046,43,5,0
698,0,0,0,0,0,3,1625,12,3,0
335,1,0,0,0,0,6,2665,41,3,0
109,2,4,0,0,0,6,2304,17,0,1
89,0,0,0,0,1,7,681,12,2,0
457,1,4,0,0,0,9,9,12,3,0
743,0,2,0,0,0,0,665,47,6,0
191,1,4,0,0,1,1,409,14,1,0
593,0,3,0,0,1,2,1915,47,4,1
104,1,1,1,0,0,1,2733,23,1,0
729,1,1,0,0,0,1,1531,4,3,0
297,2,1,0,0,1,7,2184,49,0,0
1145,1,2,0,0,0,0,537,42,2,0
749,2,0,0,0,0,6,2978,49,1,0
1252,0,0,0,0,1,1,102,4,5,0
249,2,0,0,0,0,5,60,27,7,0
1171,0,2,1,0,0,5,1836,41,1,0
1213,1,3,0,0,0,5,230,6,4,0
351,1,4,0,0,0,9,2604,10,3,1
333,1,5,0,0,0,0,371,48,5,0
1317,2,3,0,0,0,2,75,25,0,0
848,2,1,0,0,0,1,253,15,6,0
933,1,1,0,0,0,7,1911,48,4,1
1223,0,3,0,0,0,3,866,32,2,0
1189,2,5,0,0,0,5,2033,42,0,1
413,1,3,1,0,1,6,301,17,2,1
1475,1,4,1,0,0,0,901,19,7,1
796,0,2,0,0,0,4,2367,22,2,0
325,2,3,0,0,0,6,1933,36,6,1
256,1,4,0,0,0,8,1303,4,1,0
347,2,2,0,0,1,3,1444,1,4,0
1436,0,1,0,0,0,5,2615,7,6,0
855,2,3,0,0,1,0,2596,37,4,0
701,1,4,0,0,0,4,1946,32,0,0
1001,0,0,0,0,0,7,1310,3,5,0
908,1,2,0,0,0,1,2264,39,0,0
1045,0,2,1,0,0,4,1547,46,4,1
1081,0,0,0,0,0,5,1321,42,2,0
214,1,2,0,0,0,2,63,25,6,0
863,1,3,1,0,1,9,2612,5,3,1
1171,2,1,0,0,0,5,1187,29,2,0
1294,1,3,1,1,0,8,2739,20,5,1
153,2,4,0,0,0,7,1036,5,2,1
1412,1,0,0,0,1,7,538,29,4,0
746,2,2,0,0,0,3,123,8,4,0
1328,1,2,0,0,0,6,1575,21,4,1
21,0,5,0,0,1,8,1611,35,2,1
661,0,0,0,1,1,7,2481,3,2,1
723,1,3,0,0,1,7,1275,11,3,0
217,1,2,0,0,0,4,1114,17,5,0
376,0,0,0,0,0,8,2618,48,4,0
443,1,2,0,0,0,3,1703,20,0,0
1067,1,5,0,0,0,9,1411,7,2,1
1110,2,0,0,0,0,0,486,21,0,0
1267,1,2,0,0,1,5,54,19,7,0
473,0,1,0,0,0,3,878,50,4,0
1045,1,4,0,1,0,9,1982,45,2,1
749,2,5,1,0,0,7,1008,38,0,1
949,1,2,0,0,1,2,2732,29,5,1
233,1,0,0,0,0,1,677,13,0,0
1060,0,4,0,0,0,6,528,27,7,1
617,1,5,0,0,0,2,1268,14,1,0
523,0,4,0,0,0,5,195,29,3,0
1129,1,0,0,0,1,3,1757,29,4,0
309,2,2,0,0,0,7,834,6,3,0
1491,2,5,0,0,0,8,1867,3,3,0
619,0,4,0,0,0,3,2787,33,7,1
921,1,0,0,0,0,8,10,2,5,0
1184,2,4,0,0,0,2,776,43,7,1
665,1,1,0,0,0,8,1591,24,2,0
127,2,5,0,0,0,3,2572,30,7,0
1050,0,1,1,0,1,6,829,18,7,1
414,2,1,0,0,0,5,1946,28,7,0
954,2,3,0,0,0,5,1747,5,7,1
1142,2,3,0,1,1,4,609,44,7,1
1186,0,1,0,1,0,6,2660,30,5,0
456,0,3,0,0,0,0,1625,17,7,0
1133,1,4,1,0,0,9,510,4,1,1
563,0,1,0,0,0,4,1598,26,1,0
191,0,1,0,0,0,1,2223,26,2,0
812,1,2,0,0,0,8,821,19,5,0
1309,0,2,0,0,1,0,90,14,5,0
1096,2,0,0,0,0,7,2421,26,7,0
1399,2,5,0,0,0,6,172,39,5,1
576,0,4,0,1,1,4,274,35,6,1
206,2,0,0,0,0,6,217,21,3,0
180,0,0,0,0,0,9,2749,34,4,0
984,1,2,0,0,1,3,1009,3,3,0
528,2,3,0,0,0,7,2097,26,0,0
829,0,2,0,0,0,0,229,36,0,0
457,2,5,0,0,0,8,135,7,6,0
1325,2,4,0,0,1,7,2161,26,2,1
639,2,1,0,0,1,7,2043,21,1,0
870,1,5,0,0,1,2,1898,19,0,0
1325,2,3,0,0,0,7,1069,41,5,0
373,0,4,0,0,0,3,1462,9,5,1
407,0,0,1,0,1,4,743,45,0,0
6,2,4,0,0,0,2,1039,33,2,0
225,2,5,0,0,1,2,710,36,5,1
483,2,1,0,0,0,1,1565,20,0,0
289,0,3,0,0,0,7,2253,16,3,0
474,2,2,0,0,0,3,278,19,1,0
807,2,0,0,0,0,0,1619,39,1,0
345,0,2,0,0,0,6,2881,41,0,0
354,1,4,1,0,0,7,27,19,3,1
21,0,1,0,0,1,4,1929,15,0,0
1467,0,4,0,0,0,3,1102,8,2,0
1019,2,5,0,0,1,5,2855,8,3,0
65,1,5,0,0,0,3,2922,49,0,0
895,0,4,0,0,0,6,2294,45,5,1
487,0,1,0,0,0,6,2669,1,3,1
837,2,0,0,0,1,6,942,28,1,0
746,2,1,0,0,0,9,190,26,5,0
248,1,1,0,0,1,3,3,11,6,0
83,1,0,0,0,0,4,1883,45,0,0
981,0,0,0,0,0,3,2018,22,3,0
152,1,4,0,0,0,4,767,40,5,1
267,2,3,0,0,0,8,859,6,7,1
296,0,5,1,0,1,1,1534,12,3,0
409,0,4,0,0,0,1,2108,14,0,0
1217,0,3,0,1,0,4,1156,5,7,0
1020,0,1,0,0,0,2,1548,12,2,0
393,1,4,0,0,0,7,1474,3,6,0
896,2,4,0,0,0,3,506,49,5,1
61,2,4,0,0,0,4,63,13,7,0
567,2,3,0,0,0,9,1827,26,3,0
209,1,4,0,1,0,6,383,25,7,0
1088,0,4,0,1,0,7,2575,16,1,1
795,2,4,0,1,0,9,1525,45,1,1
921,1,3,0,0,0,7,1816,14,3,0
628,0,0,0,0,0,4,970,2,2,0
1216,2,2,1,0,1,9,322,43,7,1
1225,1,0,0,0,1,3,2636,22,3,0
944,0,2,0,0,1,0,43,42,7,0
753,0,0,0,0,0,2,1658,36,6,0
826,2,4,0,0,0,6,18,9,2,0
104,0,4,0,0,0,8,2776,42,6,1
1373,0,4,0,0,0,9,2986,35,5,1
315,1,2,0,1,0,8,1782,45,1,0
258,1,4,1,1,0,7,1306,23,5,1
463,0,5,0,0,0,5,2567,14,1,0
605,0,2,0,0,1,3,2783,23,0,0
1217,1,3,0,0,1,9,2464,47,4,1
1312,1,2,0,0,0,5,1059,17,4,0
134,2,1,0,0,0,3,82,34,2,0
1016,1,3,0,0,0,0,1176,10,2,0
81,2,0,0,1,0,9,2868,20,4,1
1195,1,0,0,0,0,8,1430,33,0,0
823,0,5,0,0,0,3,1370,13,7,0
808,2,5,1,0,0,7,1563,5,6,1
989,0,1,0,0,0,4,1338,45,5,0
1393,0,4,0,0,0,8,72,24,3,0
769,1,5,0,0,1,4,1852,5,4,1
522,2,4,0,0,0,8,1429,22,2,1
1205,1,3,0,0,1,2,902,15,0,0
376,1,0,0,0,0,5,1930,49,4,0
1143,0,3,0,0,0,7,150,48,6,1
110,2,2,1,0,1,3,1000,19,3,0
540,1,4,0,0,0,5,163,11,2,0
1256,2,5,0,0,0,2,520,10,3,0
938,0,1,1,0,1,4,2490,33,5,1
998,0,4,0,1,0,1,1683,37,5,0
673,1,5,0,0,1,6,2263,19,7,1
267,1,0,0,0,1,2,561,18,1,0
823,2,5,1,0,1,1,2249,8,5,1
89,0,2,0,1,0,7,1313,10,4,1
232,0,3,0,0,0,2,1707,34,0,1
179,1,3,0,0,0,8,2704,4,6,0
485,2,2,0,0,1,2,2728,50,4,0
409,2,1,0,0,0,7,2862,14,1,0
315,2,3,0,0,1,2,2176,3,5,1
1347,2,0,1,0,0,7,1943,41,5,0
79,1,0,0,0,1,3,2037,41,0,0
59,2,1,0,0,0,7,918,28,7,0
967,0,3,0,0,0,0,2692,45,0,0
555,1,4,0,0,0,9,1354,15,3,0
992,1,3,0,0,1,4,2641,42,5,1
963,0,3,0,0,0,8,433,6,1,0
945,1,3,1,0,0,4,2114,27,4,1
614,2,0,0,0,1,3,2661,45,5,0
1247,0,5,0,0,0,6,845,31,0,1
110,1,2,0,0,0,8,1085,41,5,0
1108,2,3,0,0,0,1,2338,37,4,0
1317,0,3,0,0,1,3,778,48,3,1
1043,1,5,0,0,0,0,91,42,1,0
305,1,3,0,0,1,0,428,31,4,0
1454,2,2,0,1,1,3,1246,48,0,1
1131,0,0,0,0,1,5,1248,29,2,0
390,2,4,0,0,0,4,978,28,2,0
621,1,0,0,0,0,9,2953,11,7,0
1103,1,3,0,0,0,1,2287,2,7,0
168,2,5,0,0,0,1,2250,13,4,1
1262,0,1,0,0,0,0,1635,22,3,0
964,0,3,0,1,0,3,1097,13,5,1
91,2,1,0,0,1,7,1439,50,6,0
1079,0,1,0,0,0,3,1614,45,2,0
277,0,2,0,0,0,9,1664,24,0,0
598,1,0,0,0,1,1,320,16,5,0
1183,1,0,0,0,0,0,896,38,4,0
895,1,0,0,1,0,4,1742,28,4,0
1455,0,4,0,0,0,7,2250,48,0,1
1361,0,4,0,1,0,6,1754,35,6,0
1477,1,2,0,0,0,8,1876,21,4,0
654,2,5,0,0,0,2,1670,25,4,1
1342,1,5,0,0,1,8,2228,16,5,1
492,1,5,0,1,0,7,1166,35,5,1
978,2,2,1,1,0,1,2125,50,4,1
1339,2,0,1,0,0,3,2030,50,7,1
293,0,4,0,0,1,9,662,40,6,1
533,2,1,0,0,0,5,2932,31,6,1
1264,2,5,0,0,1,8,2365,5,7,1
1225,0,3,0,0,1,4,2516,13,3,0
854,0,3,0,0,0,7,1909,1,3,0
119,0,5,0,0,0,5,2212,29,7,1
1394,1,5,0,0,0,4,2217,24,0,0
804,2,0,0,1,1,0,69,21,4,0
848,2,3,0,0,1,9,1346,4,3,0
1159,2,0,0,0,1,6,2708,50,7,0
989,1,5,0,0,0,9,1817,9,0,0
710,2,2,0,0,0,0,2228,47,5,0
1232,2,0,0,0,0,2,2765,21,6,0
57,2,3,0,0,1,1,2637,47,3,1
1158,2,2,0,0,0,2,2448,18,0,0
1164,0,1,0,0,1,7,1723,48,6,1
30,2,5,0,0,0,1,913,17,7,0
879,2,4,0,1,0,8,2602,37,7,1
631,0,2,0,0,0,0,2836,9,7,0
186,1,0,1,1,0,9,2108,4,2,1
901,0,5,0,0,0,0,1159,23,4,0
940,2,5,0,1,0,3,1293,12,2,0
432,0,4,0,0,1,3,770,50,0,1
497,1,1,0,0,0,2,2897,40,4,0
1271,1,4,0,0,0,1,2558,5,3,0
310,0,4,0,0,0,0,2870,27,6,0
1468,0,3,1,0,0,9,157,20,7,1
258,1,0,0,0,1,4,1801,41,6,0
1402,2,2,0,0,0,4,894,19,3,0
1099,1,1,0,0,0,5,768,41,6,1
1154,1,3,0,0,0,6,2451,47,0,0
204,2,4,0,0,0,8,140,10,3,0
1062,1,2,1,0,0,1,2764,21,2,0
94,1,5,0,0,0,4,2179,11,4,1
234,0,3,0,0,1,5,1440,30,5,1
750,0,5,0,0,0,0,694,22,2,0
1235,1,2,0,0,1,1,2784,38,1,0
96,2,0,0,0,0,4,1891,26,4,0
791,0,0,0,0,0,6,70,3,0,0
254,2,3,0,0,0,0,213,13,4,0
200,1,4,0,0,0,1,1993,1,2,0
461,0,1,1,0,0,7,2607,24,5,1
768,2,2,0,0,0,3,2407,2,7,0
528,2,3,0,0,0,9,56,24,0,0
396,2,2,0,0,0,9,2308,23,7,0
1313,1,2,0,0,1,7,1805,29,2,1
350,1,2,1,0,0,0,2020,43,6,1
1496,1,2,1,0,0,8,20,30,1,0
977,2,5,0,0,0,1,2671,28,1,0
179,0,1,0,0,0,9,1021,38,3,1
1294,0,0,0,0,0,9,1252,48,4,1
140,0,0,0,0,0,9,556,26,4,0
653,0,3,0,0,0,9,1266,4,7,1
315,0,1,0,0,1,8,2888,15,0,0
265,0,4,0,0,1,3,486,26,6,0
1059,2,2,0,0,0,7,631,1,6,0
670,1,5,0,0,0,0,1640,5,5,1
570,2,1,0,0,0,1,1279,4,7,0
669,2,2,0,0,0,5,210,24,4,0
601,2,4,0,0,0,9,667,25,1,0
773,1,0,0,0,0,0,2653,38,6,0
41,1,0,0,0,0,2,1655,15,7,0
399,1,4,0,0,0,4,227,35,3,0
1237,2,3,0,0,1,1,1314,31,1,0
784,0,4,0,0,1,9,1078,36,0,1
61,1,5,0,0,0,9,2505,24,5,0
1131,2,3,0,0,0,9,327,32,4,0
422,2,3,0,0,1,6,774,17,6,1
1087,1,5,0,1,0,8,2043,37,6,1
1174,2,3,0,0,0,5,1101,8,0,0
204,0,1,0,0,0,8,2751,43,0,1
1267,1,2,0,0,0,3,8,8,7,0
1305,2,5,0,0,1,8,2789,31,3,1
1046,2,5,0,0,0,9,2041,35,0,0
400,2,5,0,0,0,6,1491,18,0,0
935,0,0,0,0,0,7,1886,48,0,0
323,2,3,0,0,1,7,820,42,3,1
352,0,4,0,1,0,6,1447,34,5,1
301,2,4,0,0,1,2,2211,37,1,0
1108,0,0,0,1,0,7,1618,18,4,0
973,2,4,0,0,0,9,2991,23,1,0
619,2,3,0,0,1,3,72,21,0,0
964,2,5,0,0,1,8,1140,49,5,1
1073,2,4,0,0,0,7,1201,11,0,0
922,1,0,0,0,0,7,1112,38,1,0
501,0,1,0,0,0,4,2452,41,7,0
624,1,5,0,0,0,1,1023,41,5,1
55,2,4,0,0,0,8,1780,2,4,1
1102,1,4,0,0,0,5,1426,39,6,1
394,0,1,0,0,0,7,1612,4,0,0
527,2,4,0,0,1,0,2677,32,4,1
1217,0,3,0,0,0,9,1343,12,4,0
351,1,0,0,0,1,0,2341,45,6,0
320,2,0,0,0,0,9,538,36,7,0
86,2,1,0,0,1,2,1938,42,1,0
1420,0,2,0,0,0,0,145,37,7,0
279,0,1,0,0,0,2,1861,38,3,0
236,2,3,0,0,0,6,2262,8,6,1
165,1,0,0,0,0,2,911,30,2,0
18,1,4,0,0,0,1,2322,5,0,0
573,0,1,0,0,0,5,77,6,2,0
302,1,3,0,0,0,6,2436,28,2,0
110,1,2,0,0,0,4,560,40,3,0
914,1,4,1,0,1,7,2122,27,1,0
693,0,0,0,0,0,2,376,27,7,0
221,2,2,0,0,0,1,1016,37,6,0
1441,0,0,0,0,1,0,2852,21,3,0
62,0,5,0,0,0,1,336,31,0,0
826,1,2,0,0,0,7,1714,32,4,1
613,0,1,0,0,0,2,2954,42,7,0
799,0,2,0,0,0,8,1939,5,4,1
1027,1,5,0,0,0,0,2023,16,5,1
150,1,0,0,0,1,6,741,42,0,0
576,1,5,0,0,0,8,2702,47,3,0
617,0,4,0,0,0,0,698,26,0,1
942,1,0,0,0,0,3,518,28,3,0
564,1,1,0,0,0,9,2844,2,1,0
1237,1,0,1,1,0,0,2738,9,7,0
481,1,1,0,0,0,0,1758,2,3,0
1031,0,4,0,0,0,1,1279,12,7,0
1044,2,2,0,0,0,7,45,47,2,0
393,1,2,0,0,0,5,1871,2,5,0
74,1,0,0,0,0,1,1881,23,6,0
838,2,0,0,0,0,1,2256,24,7,0
189,0,4,0,0,0,7,2495,16,1,0
1081,0,0,0,0,0,1,2682,20,2,0
112,0,5,0,0,1,2,2295,20,2,0
731,2,5,0,0,0,4,2479,22,4,1
274,0,1,0,0,0,5,2038,7,4,0
951,2,1,1,0,0,6,1593,19,6,1
755,1,1,0,0,0,9,144,2,3,0
256,1,3,0,1,0,3,1027,2,0,0
460,2,4,0,0,0,7,276,34,5,0
932,0,5,0,1,0,8,2111,26,4,1
328,1,4,0,0,0,5,2811,50,5,1
462,2,2,0,0,0,0,531,22,5,0
600,2,4,0,0,0,8,2127,37,5,1
1423,2,1,0,0,0,3,2232,17,1,0
665,0,2,0,0,1,7,2646,12,6,1
757,0,3,0,0,0,2,542,36,6,0
65,1,3,0,0,0,3,2342,4,5,0
24,1,0,0,0,0,5,1458,47,0,0
1243,0,4,0,0,0,2,933,19,2,0
285,0,1,0,0,0,0,183,13,3,0
547,2,4,0,0,0,0,351,46,7,1
593,0,2,0,0,0,6,2646,12,5,0
1397,0,0,0,0,0,6,2130,13,4,0
1043,2,3,0,0,1,6,144,49,6,1
974,0,3,0,1,0,9,2939,46,0,1
1283,0,3,1,1,0,9,2706,30,0,1
847,2,2,0,0,0,6,455,41,5,1
105,1,4,0,0,0,2,1656,1,2,0
1074,1,3,0,0,0,5,1770,20,6,1
1409,0,5,0,0,1,0,1859,32,5,0
375,0,0,0,0,0,3,2663,26,2,0
1417,0,2,0,0,1,5,193,11,4,0
1119,1,5,1,0,1,0,1918,34,4,1
915,1,3,1,0,0,8,83,22,4,1
924,1,4,0,1,1,7,2688,9,0,1
153,2,2,0,0,0,2,1630,16,0,0
167,1,0,0,0,0,8,1042,7,1,0
238,2,0,0,0,0,5,473,35,4,0
1252,2,1,0,0,0,8,63,47,5,0
800,2,3,0,0,0,9,1681,41,0,0
1100,1,2,0,1,0,6,1391,1,2,0
561,0,4,0,0,0,2,2798,36,3,0
1281,0,5,0,0,0,7,1615,1,7,1
353,0,5,0,0,0,7,259,38,6,0
932,2,4,0,0,0,4,740,8,6,0
933,0,1,0,0,0,6,52,37,5,0
723,2,0,0,1,1,9,766,43,3,0
536,1,5,0,0,0,1,1724,17,3,0
211,0,5,0,0,0,7,2352,24,7,1
1095,1,5,0,0,0,5,2714,11,6,1
301,2,3,0,0,0,4,1309,19,0,0
394,1,5,0,0,0,8,1226,22,4,0
1233,2,3,0,0,0,1,1645,39,1,0
592,1,5,0,1,0,3,2774,8,0,0
1130,1,5,0,0,0,6,2893,27,7,0
238,0,4,0,0,1,4,1664,16,5,1
1026,1,1,0,0,0,4,2025,21,5,0
733,0,1,0,0,0,2,2170,47,7,0
980,2,5,0,0,0,6,2712,20,6,1
1296,0,4,0,0,1,0,1777,9,3,0
1261,2,3,0,0,0,3,2662,8,4,0
857,2,1,0,0,0,6,1911,48,2,0
574,1,4,0,0,0,8,2410,42,7,1
1224,1,1,0,1,0,6,858,17,3,0
37,2,2,0,1,0,9,1594,28,7,1
770,2,5,0,1,1,9,352,35,3,1
566,0,3,0,0,0,2,2965,47,2,0
325,1,1,0,0,0,8,1248,8,1,0
909,2,2,0,0,0,3,2650,4,5,0
595,0,1,0,0,0,2,2717,22,1,0
1368,2,5,0,0,0,5,1671,21,7,1
18,0,5,0,0,0,6,1393,28,2,1
330,0,5,1,0,0,9,1852,9,3,1
1402,2,4,0,0,0,9,1323,40,0,0
244,0,5,0,1,1,1,2628,42,2,1
825,1,1,0,0,0,0,237,30,2,0
1103,1,5,0,0,1,7,565,33,7,1
727,0,3,0,0,0,0,1967,15,1,0
223,2,5,0,0,0,7,1255,39,2,1
431,1,2,0,0,0,7,1945,43,4,1
17,1,0,0,0,0,4,2267,48,3,0
933,1,0,0,0,1,2,2468,2,1,0
891,2,1,0,0,0,0,2530,31,3,0
954,0,4,0,0,0,4,1509,5,6,1
702,2,5,0,0,1,6,89,36,5,0
1050,1,0,0,0,0,2,88,47,3,0
1069,1,0,0,1,0,6,787,31,0,1
249,2,0,0,0,0,8,2746,7,7,0
1011,2,2,0,0,0,9,2144,9,1,0
182,0,5,1,0,0,4,2515,44,1,1
848,2,1,0,0,1,5,2541,44,4,1
1115,1,2,0,0,1,0,999,47,4,0
558,2,2,0,0,1,2,1346,44,7,0
75,2,4,0,1,0,4,1084,18,4,1
29,1,5,0,0,0,0,766,26,2,0
565,1,3,0,0,0,9,2350,7,2,0
1018,1,0,0,0,0,3,2468,1,1,0
539,0,2,0,0,1,4,432,2,5,0
358,0,3,0,0,0,7,120,24,6,1
1425,1,1,0,0,1,6,841,35,5,0
752,1,3,0,0,0,7,792,17,3,0
1474,0,4,0,0,0,6,2197,50,6,1
284,1,5,0,0,0,0,599,29,4,0
269,1,5,0,0,0,9,331,22,1,0
1307,1,2,0,0,1,9,282,2,3,0
30,0,3,0,0,0,5,1512,36,4,1
34,1,4,0,0,0,7,1695,46,0,1
400,0,0,1,0,0,4,1942,36,6,1
478,1,1,0,1,0,5,92,16,1,0
1230,1,5,1,0,0,4,1040,6,0,0
6,0,1,0,0,0,3,286,12,2,0
1174,1,1,0,0,1,5,53,38,2,0
573,2,1,0,0,0,9,2358,35,6,0
361,0,0,0,0,0,8,2012,37,7,0
1412,0,0,0,0,0,2,2030,44,1,0
273,2,0,0,0,1,1,1789,30,2,0
609,1,3,1,0,0,2,1962,18,0,0
473,0,5,0,0,0,3,1245,33,3,0
515,0,2,1,0,0,8,2802,33,3,0
42,0,1,0,0,0,6,1212,19,5,1
79,0,4,1,0,0,8,389,9,1,0
251,0,3,0,0,0,6,1293,6,1,0
208,0,1,0,0,1,7,2748,36,1,0
1353,2,1,0,0,0,1,1366,18,5,0
1117,1,1,0,0,0,3,1906,5,5,0
520,0,5,0,0,0,4,2552,3,5,0
494,0,0,0,0,0,8,545,44,7,0
279,0,2,0,0,0,0,2820,41,1,0
1165,2,4,1,0,1,6,653,4,5,1
93,2,1,0,0,0,5,347,7,4,0
1015,1,1,0,0,0,3,1693,24,4,0
100,0,5,1,0,0,3,2187,12,1,0
1064,1,2,0,0,1,1,1525,5,2,0
450,2,5,0,0,0,1,1655,43,6,0
1025,1,2,0,0,1,9,32,10,7,0
1493,2,3,0,0,0,6,2631,30,3,0
644,1,2,0,0,0,7,2599,8,1,0
675,1,0,0,0,0,8,34,30,1,0
1428,1,3,0,0,1,0,989,39,5,1
646,2,2,0,0,1,7,2138,25,6,0
218,0,4,1,0,0,7,409,7,7,1
1145,1,1,0,0,0,2,1819,17,0,0
149,1,4,0,0,0,9,1988,28,3,0
864,2,5,0,0,1,5,2043,4,3,1
974,1,2,0,0,0,9,1309,8,0,0
883,2,3,1,0,0,2,213,48,4,1
904,2,2,0,0,0,0,2144,20,1,0
117,0,1,0,0,0,3,1615,38,7,0
498,1,0,0,0,0,2,16,15,7,0
811,1,3,0,0,0,7,894,39,3,0
462,2,3,0,0,0,2,1484,18,1,0
1300,1,1,0,0,0,0,2620,40,7,0
1247,1,0,0,0,1,6,2992,34,4,1
1040,1,5,0,0,0,8,2328,38,0,1
1126,2,4,0,0,0,0,2514,1,3,0
606,0,3,0,0,1,7,2776,42,1,1
1474,0,0,0,0,0,3,191,35,5,0
16,2,4,0,0,0,9,322,46,3,1
989,1,5,0,0,1,0,1272,12,6,1
929,0,2,0,0,0,3,2957,48,2,0
362,1,5,0,0,0,5,2626,38,3,0
707,0,1,0,1,0,3,2552,10,3,0
649,1,2,1,0,0,9,2144,33,4,1
1203,0,1,0,0,0,8,2130,27,4,0
434,2,2,0,0,0,5,1943,41,6,0
499,1,0,0,0,0,1,777,29,0,0
820,0,5,0,0,0,0,89,3,4,0
1306,0,4,0,0,0,8,278,45,1,0
279,1,0,0,0,0,8,375,1,2,0
149,2,3,0,0,0,1,1112,22,4,0
626,1,3,0,0,1,3,823,44,7,1
988,0,4,0,1,0,5,318,47,4,1
261,2,0,0,1,0,1,2861,39,2,0
182,1,5,0,0,0,4,1155,28,6,0
1491,0,2,1,0,0,8,1565,46,5,1
710,0,3,0,0,0,7,744,34,1,0
525,1,3,0,0,0,1,723,35,3,0
738,0,5,0,1,0,8,2834,32,4,1
1218,1,4,0,0,0,5,2521,14,2,0
1484,0,2,0,0,0,9,439,1,4,0
279,2,1,0,0,0,1,2636,46,6,0
369,2,5,0,0,0,5,740,11,2,1
1046,1,2,0,0,0,5,393,28,3,0
1446,1,5,0,0,1,5,1083,22,0,1
1345,2,0,0,0,0,3,66,37,3,0
